epoch,loss,seconds
363,0.03002074,2962.7
364,0.02926595,2970.9
365,0.02827095,2979.1
366,0.03034705,2987.1
367,0.02997054,2995.2
368,0.03069461,3003.3
369,0.03065479,3011.3
370,0.02871266,3019.5
371,0.02779195,3027.6
372,0.02976353,3035.7
373,0.02886439,3043.6
374,0.02921683,3051.3
375,0.02771652,3059.3
376,0.02794524,3067.2
377,0.02823236,3075.5
378,0.02540986,3083.3
379,0.02741343,3091.2
380,0.02573802,3099.3
381,0.02945770,3107.2
382,0.02804687,3115.4
383,0.02593357,3123.4
384,0.02941784,3131.6
385,0.02592689,3139.5
386,0.02649238,3147.5
387,0.02816957,3155.6
388,0.02660035,3163.9
389,0.02679249,3171.7
390,0.02451619,3179.8
391,0.02539781,3187.9
392,0.02663242,3196.1
393,0.02553052,3204.2
394,0.02456574,3212.0
395,0.02646195,3220.0
396,0.02822983,3228.3
397,0.02501958,3236.4
398,0.02631318,3244.2
399,0.02582930,3252.3
400,0.02500949,3260.1
401,0.02690641,3268.1
402,0.02433118,3276.1
403,0.02574412,3284.4
404,0.02432637,3292.2
405,0.02434688,3300.5
406,0.02538702,3308.6
407,0.02578138,3316.7
408,0.02338065,3324.6
409,0.02311806,3332.7
410,0.02547497,3340.7
411,0.02490226,3348.7
412,0.02421885,3356.9
413,0.02687230,3364.8
414,0.02264766,3372.8
415,0.02333995,3381.0
416,0.02155790,3388.8
417,0.02297247,3396.8
418,0.02250557,3404.8
419,0.02154894,3412.9
420,0.02231351,3420.8
421,0.02652536,3429.2
422,0.02416151,3437.1
423,0.02286207,3444.9
424,0.02440667,3454.0
425,0.02368192,3461.8
426,0.02174381,3469.7
427,0.02142301,3477.7
428,0.02344615,3486.1
429,0.02153511,3494.2
430,0.02128516,3502.5
431,0.02316433,3510.4
432,0.02284142,3518.5
433,0.02222044,3526.7
434,0.02194568,3534.7
435,0.02272781,3542.9
436,0.02178735,3551.1
437,0.02223191,3559.2
438,0.02492881,3567.1
439,0.02230776,3575.1
440,0.02007976,3583.3
441,0.02050428,3591.2
442,0.02147282,3599.0
443,0.02136606,3607.0
444,0.02056001,3614.8
445,0.01928902,3622.9
446,0.02248664,3631.5
447,0.02184639,3639.6
448,0.01964816,3647.6
449,0.02017448,3655.8
450,0.01972041,3663.6
451,0.01968624,3671.9
452,0.02036799,3680.4
453,0.01914845,3688.6
454,0.02066133,3696.7
455,0.01954118,3704.5
456,0.02020325,3712.6
457,0.02014441,3720.7
458,0.01909029,3728.5
459,0.01831885,3736.6
460,0.02069890,3744.5
461,0.02054493,3752.6
462,0.01965961,3760.4
463,0.01935226,3768.7
464,0.01880437,3776.5
465,0.01881075,3784.4
466,0.02217778,3792.4
467,0.01920576,3800.3
468,0.01941843,3808.5
469,0.01871632,3816.5
470,0.01903312,3824.7
471,0.01845000,3832.5
472,0.01965674,3840.5
473,0.01872931,3848.3
474,0.02028593,3856.1
475,0.01932229,3864.1
476,0.01874736,3872.0
477,0.01763767,3880.0
478,0.02009636,3888.3
479,0.01787155,3896.2
480,0.02004222,3904.5
481,0.01822844,3912.6
482,0.01818908,3920.6
483,0.01804439,3928.6
484,0.01758411,3936.7
485,0.01757418,3944.5
486,0.01885855,3952.4
487,0.01755415,3960.4
488,0.01799897,3968.7
489,0.01967990,3977.8
490,0.01805085,3985.8
491,0.01723768,3993.9
492,0.01753026,4001.9
493,0.01731357,4009.8
494,0.02007622,4017.9
495,0.01893464,4026.1
496,0.01706433,4034.1
497,0.01789436,4042.2
498,0.01733804,4050.5
499,0.01880486,4058.3
500,0.01681954,4066.5
501,0.01621637,4074.4
502,0.01824943,4082.8
503,0.01779675,4091.0
504,0.01695882,4098.9
505,0.01598283,4107.1
506,0.01623026,4115.5
507,0.01546445,4123.9
508,0.01540287,4131.9
509,0.01548332,4140.2
510,0.01610668,4148.2
511,0.01637845,4156.1
512,0.01622446,4163.9
513,0.01567741,4171.9
514,0.01688574,4179.7
515,0.01543675,4187.7
516,0.01564864,4195.8
517,0.01564021,4203.6
518,0.01630225,4211.4
519,0.01766085,4219.6
520,0.01654853,4227.4
521,0.01702556,4235.8
522,0.01583841,4244.1
523,0.01681479,4252.1
524,0.01642935,4259.9
525,0.01520545,4267.8
526,0.01500960,4275.7
527,0.01568198,4284.0
528,0.01493995,4291.9
529,0.01573810,4299.9
530,0.01464935,4307.8
531,0.01506053,4316.0
532,0.01629171,4324.3
533,0.01861380,4332.1
534,0.01530029,4340.1
535,0.01559306,4348.2
536,0.01499804,4356.4
537,0.01442064,4364.7
538,0.01531777,4373.0
539,0.01415731,4381.2
540,0.01478229,4389.0
541,0.01481867,4396.8
542,0.01482973,4404.9
543,0.01456230,4412.8
544,0.01540354,4420.6
545,0.01451730,4428.5
546,0.01469785,4436.3
547,0.01492360,4444.3
548,0.01409830,4452.5
549,0.01424879,4460.8
550,0.01508442,4468.9
551,0.01457216,4477.0
552,0.01417525,4484.9
553,0.01431698,4492.8
554,0.01522456,4500.9
555,0.01497416,4508.7
556,0.01405243,4516.7
557,0.01375128,4525.0
558,0.01366362,4533.0
559,0.01410195,4541.1
560,0.01420322,4549.4
561,0.01319545,4557.2
562,0.01560981,4565.4
563,0.01375983,4573.5
564,0.01373082,4581.6
565,0.01502508,4589.4
566,0.01385785,4597.4
567,0.01326654,4605.9
568,0.01291915,4614.0
569,0.01391320,4622.3
570,0.01304867,4630.6
571,0.01360895,4638.5
572,0.01403152,4646.4
573,0.01300470,4654.2
574,0.01284853,4662.0
575,0.01410862,4670.1
576,0.01303689,4678.0
577,0.01298628,4686.1
578,0.01382339,4694.2
579,0.01359049,4702.1
580,0.01370626,4710.2
581,0.01308276,4718.5
582,0.01324554,4726.4
583,0.01328815,4734.6
584,0.01412271,4742.7
585,0.01273060,4750.5
586,0.01306396,4758.8
587,0.01239818,4766.9
588,0.01327471,4775.2
589,0.01273993,4783.1
590,0.01667813,4791.8
591,0.01367523,4799.9
592,0.01240737,4807.7
593,0.01233994,4815.5
594,0.01312729,4823.4
595,0.01504059,4831.8
596,0.01267651,4839.7
597,0.01173524,4847.8
598,0.01291418,4855.7
599,0.01216123,4863.7
600,0.01337076,4871.6
601,0.01272917,4879.5
602,0.01175533,4887.7
603,0.01259080,4895.5
604,0.01230728,4903.4
605,0.01280292,4911.3
606,0.01170524,4919.7
607,0.01194699,4927.8
608,0.01201097,4935.8
609,0.01249793,4943.7
610,0.01173018,4951.5
611,0.01278775,4959.9
612,0.01178113,4968.1
613,0.01204162,4976.0
614,0.01259685,4984.1
615,0.01221953,4992.9
616,0.01115279,5001.0
617,0.01173959,5008.9
618,0.01234869,5016.7
619,0.01217944,5024.7
620,0.01321637,5032.7
621,0.01309976,5040.8
622,0.01273810,5048.9
623,0.01174958,5056.9
624,0.01234976,5065.0
625,0.01171977,5073.3
626,0.01211293,5081.2
627,0.01160114,5089.1
628,0.01121273,5097.6
629,0.01211745,5105.8
630,0.01109814,5114.1
631,0.01094116,5122.0
632,0.01140292,5130.0
633,0.01109491,5137.9
634,0.01260423,5145.8
635,0.01148663,5153.9
636,0.01155675,5161.7
637,0.01356030,5169.7
638,0.01207320,5177.7
639,0.01164046,5185.8
640,0.01134517,5193.8
641,0.01143144,5202.0
642,0.01162215,5210.3
643,0.01229259,5218.9
644,0.01047079,5226.9
645,0.01086537,5234.8
646,0.01092011,5242.6
647,0.01186460,5250.5
648,0.01175374,5258.5
649,0.01220973,5266.4
650,0.01171232,5274.3
651,0.01097893,5282.2
652,0.01109508,5290.2
653,0.01117681,5298.3
654,0.01109838,5306.3
655,0.01090798,5314.4
656,0.01093133,5322.8
657,0.01134067,5330.7
658,0.01145465,5338.7
659,0.01093943,5346.7
660,0.01069688,5354.9
661,0.01080573,5362.9
662,0.01090107,5370.6
663,0.01098036,5378.5
664,0.01067263,5386.2
665,0.01032193,5394.6
666,0.01127773,5402.4
667,0.01064549,5410.6
668,0.01069752,5418.5
669,0.01150389,5426.4
670,0.01070458,5434.2
671,0.01140242,5442.1
672,0.00996471,5450.1
673,0.01001237,5458.3
674,0.01125336,5466.2
675,0.01056667,5474.2
676,0.01068826,5482.4
677,0.01087995,5490.8
678,0.01147112,5499.1
679,0.01010181,5507.2
680,0.01088492,5515.2
681,0.00937864,5523.5
682,0.01025266,5531.4
683,0.00973558,5539.3
684,0.01037605,5547.2
685,0.01089521,5555.0
686,0.00918883,5562.9
687,0.01037962,5570.8
688,0.01036181,5578.8
689,0.01106275,5586.5
690,0.00967361,5594.4
691,0.01037040,5602.3
692,0.01107593,5610.3
693,0.01032581,5618.2
694,0.00982848,5626.1
695,0.01023697,5634.1
696,0.01070599,5642.3
697,0.00934943,5650.3
698,0.01035247,5658.2
699,0.00920930,5666.1
700,0.00892376,5674.1
701,0.01050148,5682.4
702,0.00967487,5690.7
703,0.00987702,5699.0
704,0.00936869,5706.8
705,0.01009087,5714.9
706,0.01044763,5722.8
707,0.00895861,5730.6
708,0.01015652,5738.4
709,0.00998935,5746.5
710,0.01045003,5754.3
711,0.01017344,5762.4
712,0.00912792,5770.2
713,0.00971781,5778.1
714,0.00985411,5786.1
715,0.00919339,5794.1
716,0.00933950,5801.9
717,0.00869521,5809.9
718,0.00948276,5818.6
719,0.01050580,5826.5
720,0.01085895,5834.7
721,0.01050955,5842.7
722,0.01009858,5850.8
723,0.00896924,5858.8
724,0.00981765,5867.0
725,0.00940709,5875.2
726,0.00921028,5883.0
727,0.00910928,5890.8
728,0.00950916,5898.5
729,0.00901923,5906.5
730,0.00963736,5914.5
731,0.00974350,5922.3
732,0.00897929,5930.3
733,0.00942117,5938.1
734,0.00904613,5945.9
735,0.00877670,5954.2
736,0.00923191,5962.0
737,0.00861765,5969.9
738,0.00895727,5977.9
739,0.00940374,5985.9
740,0.00906528,5993.7
741,0.00878631,6002.0
742,0.00887006,6010.0
743,0.00939544,6018.3
744,0.00823384,6026.4
745,0.00926994,6034.7
746,0.00905268,6042.5
747,0.00877899,6050.4
748,0.01025230,6058.2
749,0.00934587,6066.4
750,0.00811819,6074.4
751,0.00945460,6082.5
752,0.00871284,6090.6
753,0.00949633,6098.8
754,0.00853074,6106.7
755,0.00976720,6115.2
756,0.00892123,6123.6
757,0.00822943,6131.4
758,0.00896101,6139.3
759,0.00936589,6147.3
760,0.00940150,6155.6
761,0.00865952,6163.5
762,0.00868303,6171.3
763,0.00880161,6179.2
764,0.00855321,6187.4
765,0.00871202,6195.3
766,0.00822476,6203.3
767,0.00915932,6211.3
768,0.00863677,6219.2
769,0.00957027,6227.3
770,0.00889047,6235.2
771,0.00854616,6243.2
772,0.00817799,6251.0
773,0.00805013,6259.0
774,0.00865860,6267.1
775,0.00901074,6275.2
776,0.00795482,6283.2
777,0.00799822,6291.0
778,0.00868341,6298.8
779,0.00799479,6306.8
780,0.00930663,6315.0
781,0.00768136,6322.9
782,0.00783858,6331.0
783,0.00875048,6339.2
784,0.00825453,6347.3
785,0.00900407,6355.4
786,0.00929662,6363.3
787,0.00793963,6371.2
788,0.00868081,6379.1
789,0.00790304,6387.0
790,0.00819682,6394.9
791,0.00851688,6402.8
792,0.00827644,6410.7
793,0.00821037,6418.7
794,0.00728392,6426.6
795,0.00793522,6434.7
796,0.00750643,6442.6
797,0.00776362,6450.4
798,0.00836802,6458.4
799,0.00900307,6466.3
800,0.00820104,6474.5
801,0.00809869,6482.3
802,0.00838917,6490.7
803,0.00800222,6498.9
804,0.00850599,6507.1
805,0.00787211,6514.9
806,0.00814315,6523.0
807,0.00837125,6530.8
808,0.00806586,6538.6
809,0.00817514,6546.8
810,0.00805218,6554.9
811,0.00802259,6563.0
812,0.00841252,6570.8
813,0.00834133,6578.7
814,0.00810045,6587.1
815,0.00775386,6595.4
816,0.00926177,6603.1
817,0.00750780,6611.0
818,0.00781623,6619.1
819,0.00772418,6626.9
820,0.00857560,6635.1
821,0.00812470,6642.9
822,0.00821486,6651.2
823,0.00765743,6659.0
824,0.00839775,6666.8
825,0.00737539,6674.6
826,0.00796897,6682.8
827,0.00736864,6690.7
828,0.00756595,6698.6
829,0.00786539,6706.5
830,0.00752654,6714.4
831,0.00792693,6722.2
832,0.00776215,6730.2
833,0.00850588,6738.7
834,0.00798825,6746.6
835,0.00724070,6754.7
836,0.00774255,6762.8
837,0.00764394,6770.9
838,0.00748850,6778.7
839,0.00794321,6786.5
840,0.00763623,6794.7
841,0.00757178,6803.2
842,0.00811464,6811.1
843,0.00735552,6819.2
844,0.00727533,6827.4
845,0.00798177,6835.4
846,0.00787184,6843.5
847,0.00730696,6851.7
848,0.00738131,6859.5
849,0.00765490,6867.7
850,0.00751784,6875.7
851,0.00774205,6883.6
852,0.00798735,6891.6
853,0.00728021,6899.8
854,0.00751524,6907.8
855,0.00781782,6915.8
856,0.00714343,6923.7
857,0.00664445,6931.7
858,0.00766611,6939.9
859,0.00699167,6948.0
860,0.00824784,6956.1
861,0.00737516,6964.1
862,0.00676791,6972.0
863,0.00680946,6980.1
864,0.00733507,6987.9
865,0.00722079,6995.9
866,0.00692182,7004.2
867,0.00653577,7012.3
868,0.00705677,7020.2
869,0.00738562,7028.5
870,0.00681530,7036.3
871,0.00703969,7044.5
872,0.00660735,7052.3
873,0.00785341,7060.2
874,0.00761389,7068.5
875,0.00755946,7076.5
876,0.00753891,7084.8
877,0.00710830,7093.1
878,0.00698629,7101.1
879,0.00674046,7109.2
880,0.00678335,7117.0
881,0.00689962,7125.0
882,0.00705457,7132.8
883,0.00656019,7140.9
884,0.00748460,7148.9
885,0.00752687,7156.8
886,0.00717631,7165.0
887,0.00707775,7173.3
888,0.00754312,7181.2
889,0.00709989,7189.0
890,0.00672697,7196.9
891,0.00667138,7204.8
892,0.00653950,7213.0
893,0.00675944,7221.0
894,0.00666644,7228.9
895,0.00690564,7236.8
896,0.00647551,7244.7
897,0.00682578,7252.6
898,0.00678357,7260.8
899,0.00656072,7269.2
900,0.00726164,7277.2
901,0.00748962,7285.0
902,0.00669665,7293.3
903,0.00686665,7302.0
904,0.00640786,7309.9
905,0.00625242,7317.9
906,0.00656996,7326.4
907,0.00762711,7334.4
908,0.00689440,7343.0
909,0.00652000,7351.2
910,0.00678884,7359.2
911,0.00713869,7367.1
912,0.00669283,7375.3
913,0.00629545,7383.2
914,0.00742843,7391.3
915,0.00666346,7400.2
916,0.00677752,7408.2
917,0.00645720,7416.0
918,0.00672994,7423.8
919,0.00704011,7431.8
920,0.00655113,7440.0
921,0.00718062,7447.8
922,0.00718273,7455.6
923,0.00585751,7463.6
924,0.00613375,7471.7
925,0.00665708,7479.7
926,0.00672677,7487.7
927,0.00702367,7495.9
928,0.00649891,7503.9
929,0.00788879,7512.1
930,0.00682762,7520.1
931,0.00625132,7528.2
932,0.00743795,7536.0
933,0.00673447,7544.1
934,0.00634361,7552.2
935,0.00605766,7560.1
936,0.00652131,7568.3
937,0.00671192,7576.7
938,0.00613145,7584.5
939,0.00687860,7592.3
940,0.00631725,7600.1
941,0.00703426,7608.3
942,0.00688956,7616.1
943,0.00630530,7624.4
944,0.00618153,7632.3
945,0.00646254,7640.3
946,0.00632639,7648.4
947,0.00638040,7656.5
948,0.00637341,7664.4
949,0.00613491,7672.9
950,0.00637283,7680.7
951,0.00646210,7688.8
952,0.00624028,7697.3
953,0.00643017,7705.4
954,0.00678978,7713.6
955,0.00620075,7721.5
956,0.00692723,7729.4
957,0.00651884,7737.6
958,0.00639654,7745.9
959,0.00603839,7753.9
960,0.00733345,7762.1
961,0.00580109,7769.9
962,0.00610183,7777.8
963,0.00566958,7785.8
964,0.00622410,7794.0
965,0.00581476,7802.1
966,0.00626167,7810.3
967,0.00617455,7818.1
968,0.00615080,7826.2
969,0.00640553,7834.3
970,0.00626870,7842.4
971,0.00645969,7850.4
972,0.00648165,7858.5
973,0.00607256,7866.6
974,0.00606296,7874.4
975,0.00646336,7882.3
976,0.00636438,7890.4
977,0.00602629,7898.3
978,0.00645609,7906.1
979,0.00669528,7914.4
980,0.00597600,7922.2
981,0.00596051,7930.4
982,0.00574400,7938.3
983,0.00640373,7946.3
984,0.00628034,7954.7
985,0.00704463,7962.6
986,0.00557334,7971.0
987,0.00612319,7979.4
988,0.00579337,7987.2
989,0.00587691,7995.6
990,0.00642568,8003.7
991,0.00602732,8011.7
992,0.00612485,8019.7
993,0.00614877,8027.9
994,0.00602536,8035.9
995,0.00622069,8044.2
996,0.00617212,8052.1
997,0.00583322,8060.1
998,0.00605563,8068.3
999,0.00626112,8076.1
1000,0.00572874,8083.6
1001,0.00579248,8091.4
1002,0.00582492,8099.0
1003,0.00589655,8106.8
1004,0.00601198,8114.5
1005,0.00605736,8122.0
1006,0.00591479,8130.0
1007,0.00566020,8137.8
1008,0.00582444,8145.5
1009,0.00638797,8153.2
1010,0.00576068,8160.8
1011,0.00564319,8169.0
1012,0.00579255,8176.8
1013,0.00577161,8184.7
1014,0.00575222,8192.2
1015,0.00542259,8199.9
1016,0.00622656,8207.8
1017,0.00598512,8216.0
1018,0.00575803,8224.0
1019,0.00569553,8232.5
1020,0.00667740,8240.8
1021,0.00605878,8248.8
1022,0.00595609,8256.7
1023,0.00682477,8265.4
1024,0.00591495,8273.5
1025,0.00565864,8281.5
1026,0.00598503,8289.4
1027,0.00628178,8297.3
1028,0.00595230,8305.3
1029,0.00620561,8313.4
1030,0.00603599,8321.2
1031,0.00594757,8329.3
1032,0.00620079,8337.1
1033,0.00627128,8345.0
1034,0.00569073,8352.9
1035,0.00562362,8361.1
1036,0.00575082,8369.1
1037,0.00540057,8376.9
1038,0.00536216,8384.7
1039,0.00553995,8392.5
1040,0.00568555,8401.0
1041,0.00565198,8409.1
1042,0.00549001,8417.2
1043,0.00591917,8425.6
1044,0.00565590,8433.8
1045,0.00540243,8441.7
1046,0.00553214,8449.6
1047,0.00636715,8457.7
1048,0.00517434,8465.6
1049,0.00638616,8473.6
1050,0.00548980,8481.6
1051,0.00548514,8489.5
1052,0.00578122,8498.0
1053,0.00567321,8506.0
1054,0.00579170,8514.1
1055,0.00578018,8521.9
1056,0.00586541,8529.7
1057,0.00542125,8537.5
1058,0.00524898,8545.8
1059,0.00547961,8553.9
1060,0.00538473,8561.9
1061,0.00530984,8570.0
1062,0.00687485,8578.3
1063,0.00589953,8586.3
1064,0.00509050,8594.4
1065,0.00553599,8602.4
1066,0.00553915,8610.6
1067,0.00497568,8618.6
1068,0.00516340,8626.5
1069,0.00587642,8634.7
1070,0.00524703,8642.6
1071,0.00501115,8650.6
1072,0.00555931,8658.6
1073,0.00584648,8666.6
1074,0.00603675,8674.8
1075,0.00525642,8682.8
1076,0.00544609,8690.8
1077,0.00553649,8698.7
1078,0.00523920,8707.3
