epoch,loss,seconds
307,0.04751634,555.8
308,0.04665173,557.5
309,0.04493627,559.4
310,0.04368883,561.2
311,0.04364224,563.0
312,0.04341897,564.8
313,0.04176798,566.6
314,0.03999972,568.4
315,0.04319876,570.3
316,0.04074674,572.1
317,0.04181859,573.9
318,0.04198464,575.7
319,0.04098002,577.5
320,0.03938137,579.4
321,0.03930574,581.3
322,0.03680656,583.1
323,0.03702385,584.8
324,0.03555645,586.6
325,0.03511127,588.4
326,0.03748752,590.2
327,0.03582745,592.0
328,0.03822039,593.8
329,0.03683160,595.6
330,0.03517424,597.3
331,0.03297188,599.1
332,0.03260126,600.9
333,0.03433492,602.7
334,0.03291140,604.5
335,0.03509467,606.3
336,0.03156682,608.1
337,0.03233512,609.9
338,0.03259760,611.6
339,0.03249654,613.4
340,0.03172239,615.2
341,0.03008765,617.0
342,0.03170856,618.8
343,0.03303946,620.6
344,0.02991895,622.4
345,0.02847583,624.2
346,0.03026538,626.0
347,0.02780531,627.8
348,0.02924664,629.5
349,0.02890961,631.3
350,0.02812184,633.1
351,0.03181932,634.9
352,0.02827868,636.7
353,0.02906401,638.5
354,0.03100689,640.2
355,0.02832486,642.0
356,0.02696923,643.8
357,0.02716176,645.7
358,0.02744082,647.5
359,0.02834683,649.2
360,0.02496586,651.0
361,0.02578050,652.8
362,0.02777322,654.6
363,0.02521946,656.4
364,0.02568200,658.2
365,0.02749219,660.0
366,0.02965272,661.8
367,0.02799139,663.5
368,0.02678176,665.3
369,0.02611321,667.1
370,0.02454355,668.9
371,0.02581910,670.7
372,0.02516578,672.5
373,0.02445137,674.3
374,0.02475926,676.1
375,0.02476588,677.9
376,0.02792965,679.6
377,0.02542993,681.4
378,0.02532781,683.2
379,0.02375646,685.0
380,0.02322942,686.9
381,0.02247258,688.7
382,0.02361023,690.6
383,0.02279069,692.4
384,0.02240326,694.2
385,0.02275632,696.2
386,0.02317828,698.0
387,0.02207705,699.8
388,0.02273221,701.6
389,0.02233402,703.4
390,0.02393310,705.2
391,0.02332665,707.0
392,0.02204957,708.8
393,0.02373296,710.6
394,0.02368209,712.4
395,0.02335924,714.2
396,0.02091423,716.1
397,0.02066768,717.9
398,0.02244016,719.7
399,0.02293773,721.6
400,0.02062931,723.3
401,0.02084267,725.1
402,0.02152548,726.9
403,0.02071363,728.7
404,0.02103488,730.5
405,0.02111083,732.3
406,0.02040222,734.1
407,0.01892587,735.9
408,0.01922538,737.7
409,0.01979776,739.5
410,0.01999436,741.3
411,0.02038890,743.0
412,0.02076923,744.8
413,0.01975686,746.7
414,0.01933293,748.5
415,0.01853983,750.3
416,0.01929579,752.2
417,0.01863647,754.0
418,0.01915290,755.8
419,0.01990442,757.6
420,0.01894494,759.5
421,0.01894561,761.3
422,0.01721281,763.1
423,0.01888198,765.0
424,0.01761913,766.8
425,0.01809156,768.7
426,0.01764009,770.5
427,0.01765541,772.3
428,0.01873774,774.1
429,0.01842860,775.8
430,0.01740848,777.6
431,0.01721430,779.4
432,0.01691156,781.2
433,0.01697613,783.0
434,0.01655381,784.8
435,0.01820701,786.6
436,0.01842189,788.4
437,0.01696042,790.2
438,0.01675425,792.0
439,0.01763966,793.8
440,0.01648054,795.6
441,0.01826591,797.4
442,0.01702934,799.2
443,0.01655046,801.1
444,0.01556576,802.9
445,0.01615369,804.7
446,0.01722804,806.6
447,0.01597203,808.4
448,0.01572244,810.2
449,0.01556771,812.1
450,0.01464782,813.9
451,0.01556129,815.7
452,0.01476428,817.5
453,0.01549913,819.4
454,0.01517400,821.2
455,0.01416007,823.0
456,0.01537459,824.9
457,0.01671390,826.6
458,0.01554338,828.4
459,0.01461849,830.2
460,0.01566009,832.0
461,0.01411519,833.8
462,0.01544069,835.6
463,0.01310110,837.5
464,0.01473564,839.3
465,0.01277884,841.2
466,0.01440540,843.1
467,0.01409046,844.9
468,0.01373932,846.7
469,0.01316912,848.6
470,0.01478111,850.4
471,0.01434003,852.2
472,0.01274997,854.0
473,0.01260864,855.9
474,0.01291019,857.7
475,0.01372815,859.5
476,0.01294202,861.3
477,0.01365291,863.2
478,0.01316792,865.0
479,0.01295317,866.8
480,0.01267293,868.6
481,0.01344330,870.5
482,0.01278668,872.3
483,0.01234984,874.1
484,0.01383879,876.0
485,0.01334217,877.9
486,0.01225145,879.7
487,0.01326356,881.6
488,0.01256436,883.4
489,0.01138631,885.3
490,0.01302427,887.1
491,0.01249317,888.9
492,0.01189648,890.7
493,0.01403368,892.6
494,0.01166655,894.4
495,0.01158670,896.2
496,0.01244368,898.0
497,0.01246318,899.9
498,0.01154609,901.7
499,0.01145666,903.5
500,0.01162153,905.3
501,0.01123935,907.2
502,0.01166831,909.0
503,0.01139611,910.8
504,0.01132355,912.6
505,0.01080322,914.4
506,0.01106593,916.2
507,0.01090793,918.0
508,0.01143699,919.9
509,0.01138900,921.7
510,0.01085980,923.5
511,0.01089533,925.2
512,0.01299170,927.0
513,0.01075440,928.8
514,0.01036329,930.7
515,0.01053069,932.4
516,0.00997657,934.2
517,0.01213060,936.1
518,0.01161789,937.9
519,0.01095846,939.7
520,0.01214463,941.5
521,0.01085447,943.3
522,0.00943068,945.1
523,0.01036226,946.8
524,0.00998200,948.6
525,0.01016533,950.4
526,0.00986266,952.2
527,0.00964325,954.0
528,0.01046194,955.8
529,0.01082327,957.6
530,0.00968283,959.3
531,0.00955139,961.1
532,0.01070261,962.9
533,0.00945932,964.7
534,0.00975397,966.5
535,0.00944462,968.3
536,0.01029665,970.1
537,0.00953391,971.9
538,0.01023814,973.7
539,0.01069084,975.4
540,0.00932298,977.2
541,0.00910426,979.0
542,0.00981761,980.8
543,0.00884055,982.6
544,0.00869097,984.4
545,0.00935004,986.2
546,0.00892807,988.0
547,0.00975185,989.8
548,0.00886347,991.5
549,0.00882234,993.4
550,0.00881076,995.1
551,0.00902166,996.9
552,0.00982936,998.7
553,0.00872973,1000.5
554,0.00906202,1002.3
555,0.00853089,1004.1
556,0.00855196,1005.9
557,0.00945791,1007.7
558,0.00878047,1009.4
559,0.00918793,1011.2
560,0.00891261,1013.0
561,0.00966089,1014.9
562,0.00801456,1016.7
563,0.00901039,1018.5
564,0.00837168,1020.3
565,0.00866432,1022.2
566,0.00816604,1024.0
567,0.00823611,1025.8
568,0.00845182,1027.5
569,0.00790446,1029.3
570,0.00898843,1031.1
571,0.00807084,1032.9
572,0.00852283,1034.7
573,0.00813698,1036.5
574,0.00970513,1038.2
575,0.00869536,1040.0
576,0.00922242,1041.8
577,0.00809969,1043.6
578,0.00779453,1045.4
579,0.00830792,1047.2
580,0.00790692,1049.0
581,0.00699776,1050.9
582,0.00797726,1052.8
583,0.00763787,1054.6
584,0.00754473,1056.4
585,0.00741643,1058.3
586,0.00799980,1060.1
587,0.00804097,1061.9
588,0.00777484,1063.7
589,0.00833720,1065.6
590,0.00963470,1067.4
591,0.00772300,1069.2
592,0.00743222,1071.0
593,0.00827342,1072.8
594,0.00708091,1074.6
595,0.00755611,1076.4
596,0.00806486,1078.2
597,0.00875955,1080.0
598,0.00745060,1081.7
599,0.00695683,1083.5
600,0.00686373,1085.3
601,0.00668111,1087.1
602,0.00706208,1088.9
603,0.00794371,1090.7
604,0.00779700,1092.5
605,0.00768740,1094.3
606,0.00694990,1096.1
607,0.00760992,1098.0
608,0.00706422,1099.8
609,0.00958163,1101.6
610,0.00733797,1103.4
611,0.00763924,1105.3
612,0.00714779,1107.1
613,0.00722167,1108.9
614,0.00732887,1110.7
615,0.00924334,1112.5
616,0.00761636,1114.4
617,0.00696070,1116.2
618,0.00681155,1118.0
619,0.00692448,1119.9
620,0.00710805,1121.7
621,0.00654840,1123.5
622,0.00667860,1125.3
623,0.00643491,1127.0
624,0.00743114,1128.9
625,0.00721687,1130.7
626,0.00695809,1132.5
627,0.00697683,1134.4
628,0.00674154,1136.2
629,0.00713041,1137.9
630,0.00688051,1139.7
631,0.00731220,1141.5
632,0.00685364,1143.3
633,0.00669311,1145.1
634,0.00647248,1146.8
635,0.00651868,1148.6
636,0.00663904,1150.4
637,0.00704238,1152.2
638,0.00636073,1154.0
639,0.00657933,1155.8
640,0.00718904,1157.6
641,0.00668327,1159.4
642,0.00717036,1161.2
643,0.00645538,1163.0
644,0.00648296,1164.7
645,0.00667273,1166.6
646,0.00664474,1168.4
647,0.00644303,1170.2
648,0.00608582,1172.0
649,0.00670692,1173.8
650,0.00676426,1175.6
651,0.00737800,1177.4
652,0.00730166,1179.3
653,0.00719484,1181.1
654,0.00672943,1182.9
655,0.00681857,1184.7
656,0.00677808,1186.6
657,0.00624746,1188.4
658,0.00607472,1190.2
659,0.00578168,1192.1
660,0.00610421,1193.9
661,0.00711670,1195.7
662,0.00638096,1197.5
663,0.00576385,1199.4
664,0.00687946,1201.2
665,0.00625835,1203.0
666,0.00633441,1204.8
667,0.00681722,1206.7
668,0.00684993,1208.5
669,0.00618195,1210.3
670,0.00559086,1212.1
671,0.00574567,1214.0
672,0.00650306,1215.8
673,0.00606691,1217.6
674,0.00631575,1219.4
675,0.00566511,1221.2
676,0.00582186,1223.0
677,0.00622084,1224.8
678,0.00656268,1226.6
679,0.00649449,1228.4
680,0.00688626,1230.2
681,0.00612282,1231.9
682,0.00599039,1233.7
683,0.00575849,1235.5
684,0.00588763,1237.3
685,0.00561454,1239.1
686,0.00585978,1240.9
687,0.00728143,1242.7
688,0.00590609,1244.4
689,0.00583576,1246.2
690,0.00649238,1248.0
691,0.00553315,1249.8
692,0.00541874,1251.6
693,0.00595736,1253.4
694,0.00596793,1255.2
695,0.00548355,1256.9
696,0.00606776,1258.7
697,0.00569066,1260.5
698,0.00568158,1262.3
699,0.00596361,1264.1
700,0.00595670,1266.0
701,0.00582593,1267.8
702,0.00549927,1269.6
703,0.00548844,1271.5
704,0.00564680,1273.3
705,0.00569600,1275.0
706,0.00573698,1276.8
707,0.00580345,1278.6
708,0.00520316,1280.4
709,0.00596437,1282.2
710,0.00564743,1284.0
711,0.00652402,1285.7
712,0.00591667,1287.5
713,0.00507434,1289.3
714,0.00546216,1291.1
715,0.00554682,1292.9
716,0.00578009,1294.7
717,0.00619169,1296.5
718,0.00557878,1298.3
719,0.00663684,1300.0
720,0.00567932,1301.8
721,0.00503309,1303.6
722,0.00469541,1305.4
723,0.00541683,1307.3
724,0.00561782,1309.0
725,0.00510973,1310.8
726,0.00534100,1312.6
727,0.00570527,1314.4
728,0.00537667,1316.2
729,0.00538756,1317.9
730,0.00575833,1319.7
731,0.00506015,1321.5
732,0.00504697,1323.3
733,0.00580439,1325.1
734,0.00563278,1326.9
735,0.00554926,1328.6
736,0.00568060,1330.4
737,0.00530569,1332.2
738,0.00529039,1334.0
739,0.00554838,1335.8
740,0.00482767,1337.6
741,0.00508308,1339.4
742,0.00512695,1341.2
743,0.00529776,1343.0
744,0.00521548,1344.8
745,0.00516169,1346.6
746,0.00660641,1348.4
747,0.00495741,1350.2
748,0.00488849,1352.0
749,0.00532032,1353.7
750,0.00570215,1355.5
751,0.00526549,1357.4
752,0.00514227,1359.2
753,0.00482572,1361.0
754,0.00473291,1362.8
755,0.00495957,1364.7
756,0.00545006,1366.5
757,0.00460495,1368.3
758,0.00497712,1370.1
759,0.00605383,1372.0
760,0.00490524,1373.8
761,0.00517983,1375.7
762,0.00474772,1377.5
763,0.00486309,1379.3
764,0.00528485,1381.1
765,0.00510154,1382.9
766,0.00478992,1384.7
767,0.00478772,1386.5
768,0.00533675,1388.3
769,0.00456538,1390.1
770,0.00498242,1392.0
771,0.00639285,1393.8
772,0.00557966,1395.6
773,0.00481769,1397.4
774,0.00457869,1399.2
775,0.00472948,1401.0
776,0.00427046,1402.8
777,0.00511651,1404.6
778,0.00524652,1406.4
779,0.00449800,1408.2
780,0.00446151,1410.0
781,0.00435442,1411.7
782,0.00441354,1413.5
783,0.00454528,1415.3
784,0.00473018,1417.1
785,0.00587519,1419.0
786,0.00501980,1420.8
787,0.00507775,1422.6
788,0.00446830,1424.4
789,0.00421169,1426.2
790,0.00428408,1428.0
791,0.00490924,1429.7
792,0.00398983,1431.5
793,0.00527349,1433.3
794,0.00485113,1435.1
795,0.00432923,1436.9
796,0.00478026,1438.7
797,0.00527699,1440.4
798,0.00485999,1442.3
799,0.00439986,1444.1
800,0.00420532,1445.9
801,0.00468685,1447.7
802,0.00419926,1449.5
803,0.00455167,1451.2
804,0.00451857,1453.0
805,0.00541484,1454.8
806,0.00461915,1456.6
807,0.00436101,1458.4
808,0.00438150,1460.2
809,0.00428272,1461.9
810,0.00428670,1463.7
811,0.00468340,1465.6
812,0.00457429,1467.4
813,0.00454979,1469.1
814,0.00506566,1470.9
815,0.00433254,1472.7
816,0.00489151,1474.5
817,0.00442583,1476.3
818,0.00408881,1478.0
819,0.00426064,1479.8
820,0.00420442,1481.6
821,0.00495633,1483.4
822,0.00434638,1485.2
823,0.00410013,1487.0
824,0.00445270,1488.8
825,0.00396680,1490.5
826,0.00414499,1492.3
827,0.00421377,1494.1
828,0.00387723,1495.9
829,0.00396567,1497.7
830,0.00377800,1499.5
831,0.00438193,1501.3
832,0.00429002,1503.1
833,0.00489781,1504.9
834,0.00409361,1506.7
835,0.00408059,1508.5
836,0.00467824,1510.3
837,0.00502549,1512.0
838,0.00434804,1513.8
839,0.00466079,1515.6
840,0.00452340,1517.4
841,0.00403300,1519.2
842,0.00416138,1520.9
843,0.00388531,1522.7
844,0.00380980,1524.5
845,0.00375495,1526.3
846,0.00381968,1528.1
847,0.00396478,1529.9
848,0.00363535,1531.7
849,0.00408545,1533.5
850,0.00425096,1535.3
851,0.00372212,1537.1
852,0.00424496,1538.9
853,0.00419452,1540.7
854,0.00407124,1542.5
855,0.00407382,1544.3
856,0.00396463,1546.2
857,0.00385189,1548.0
858,0.00402407,1549.8
859,0.00430906,1551.5
860,0.00380662,1553.3
861,0.00364034,1555.1
862,0.00405189,1556.9
863,0.00440099,1558.7
864,0.00350773,1560.5
865,0.00402080,1562.2
866,0.00440578,1564.0
867,0.00416701,1565.9
868,0.00357170,1567.7
869,0.00393466,1569.6
870,0.00383799,1571.4
871,0.00384783,1573.2
872,0.00386983,1575.1
873,0.00495429,1576.9
874,0.00367885,1578.7
875,0.00384841,1580.5
876,0.00345802,1582.4
877,0.00380055,1584.2
878,0.00372699,1586.0
879,0.00353179,1587.9
880,0.00364202,1589.7
881,0.00379104,1591.5
882,0.00344121,1593.3
883,0.00357583,1595.2
884,0.00416925,1597.0
885,0.00402706,1598.8
886,0.00378016,1600.6
887,0.00404059,1602.5
888,0.00406688,1604.3
889,0.00382055,1606.1
890,0.00352503,1607.9
891,0.00444121,1609.7
892,0.00360342,1611.5
893,0.00403967,1613.3
894,0.00384528,1615.1
895,0.00326597,1617.0
896,0.00346474,1618.7
897,0.00349214,1620.5
898,0.00405417,1622.3
899,0.00414552,1624.1
900,0.00348859,1625.9
901,0.00407759,1627.7
902,0.00367605,1629.4
903,0.00350815,1631.2
904,0.00333416,1633.0
905,0.00387070,1634.8
906,0.00350269,1636.6
907,0.00354234,1638.4
908,0.00353173,1640.2
909,0.00372587,1642.0
910,0.00367054,1643.8
911,0.00336763,1645.7
912,0.00344161,1647.5
913,0.00308911,1649.3
914,0.00355615,1651.1
915,0.00347095,1652.9
916,0.00294505,1654.7
917,0.00413263,1656.5
918,0.00383216,1658.3
919,0.00395756,1660.2
920,0.00332598,1662.0
921,0.00366701,1663.8
922,0.00314294,1665.7
923,0.00324276,1667.5
924,0.00400631,1669.3
925,0.00391416,1671.2
926,0.00367439,1673.0
927,0.00390633,1674.8
928,0.00361812,1676.6
929,0.00321078,1678.5
930,0.00392914,1680.3
931,0.00317219,1682.1
932,0.00321301,1683.9
933,0.00315036,1685.6
934,0.00342992,1687.4
935,0.00320006,1689.2
936,0.00359706,1691.0
937,0.00359775,1692.8
938,0.00366525,1694.6
939,0.00360041,1696.4
940,0.00397667,1698.2
941,0.00298795,1700.1
942,0.00296675,1701.9
943,0.00297851,1703.7
944,0.00312956,1705.5
945,0.00323803,1707.4
946,0.00324991,1709.2
947,0.00334467,1711.0
948,0.00301213,1712.8
949,0.00386553,1714.6
950,0.00377276,1716.3
951,0.00319162,1718.1
952,0.00296414,1719.9
953,0.00322237,1721.7
954,0.00292033,1723.5
955,0.00289725,1725.3
956,0.00287610,1727.2
957,0.00404158,1729.0
958,0.00326364,1730.8
959,0.00320930,1732.7
960,0.00304441,1734.5
961,0.00316520,1736.3
962,0.00280810,1738.2
963,0.00290984,1740.0
964,0.00323811,1741.8
965,0.00283376,1743.7
966,0.00325335,1745.5
967,0.00367533,1747.3
968,0.00305567,1749.1
969,0.00370477,1750.9
970,0.00291818,1752.9
971,0.00314806,1754.7
972,0.00334975,1756.5
973,0.00363479,1758.3
974,0.00351736,1760.1
975,0.00279990,1762.0
976,0.00293773,1763.8
977,0.00276618,1765.6
978,0.00302356,1767.5
979,0.00334682,1769.4
980,0.00328797,1771.2
981,0.00278891,1773.0
982,0.00312769,1774.8
983,0.00298642,1776.7
984,0.00273100,1778.5
985,0.00315560,1780.3
986,0.00253842,1782.1
987,0.00290862,1784.1
988,0.00299670,1785.9
989,0.00294614,1787.7
990,0.00350532,1789.5
991,0.00328799,1791.4
992,0.00265023,1793.3
993,0.00259919,1795.1
994,0.00269234,1796.9
995,0.00286125,1798.7
996,0.00311191,1800.4
997,0.00361563,1802.2
998,0.00296291,1804.0
999,0.00274709,1805.8
1000,0.00284393,1807.6
1001,0.00354729,1809.4
1002,0.00306722,1811.2
1003,0.00279957,1813.1
1004,0.00316986,1814.9
1005,0.00332005,1816.7
1006,0.00289869,1818.5
1007,0.00280564,1820.4
1008,0.00281480,1822.2
1009,0.00314343,1824.0
1010,0.00288254,1825.8
1011,0.00258668,1827.6
1012,0.00254876,1829.4
1013,0.00266252,1831.2
1014,0.00306579,1833.0
1015,0.00322264,1834.8
1016,0.00264473,1836.6
1017,0.00286263,1838.3
1018,0.00240164,1840.1
1019,0.00306052,1841.9
1020,0.00293371,1843.7
1021,0.00298043,1845.5
1022,0.00270438,1847.3
1023,0.00263453,1849.0
1024,0.00262738,1850.8
1025,0.00283687,1852.6
1026,0.00326619,1854.4
1027,0.00275491,1856.2
1028,0.00250716,1858.0
1029,0.00273245,1859.8
1030,0.00311209,1861.6
1031,0.00341452,1863.3
1032,0.00244532,1865.1
1033,0.00288463,1866.9
1034,0.00273341,1868.8
1035,0.00267946,1870.6
1036,0.00281287,1872.4
1037,0.00260926,1874.2
1038,0.00271465,1876.1
1039,0.00291937,1877.9
1040,0.00256319,1879.7
1041,0.00255191,1881.5
1042,0.00222749,1883.3
1043,0.00389305,1885.2
1044,0.00292714,1887.0
1045,0.00284547,1888.8
1046,0.00245813,1890.6
1047,0.00269955,1892.4
1048,0.00247798,1894.3
1049,0.00257415,1896.1
1050,0.00249024,1897.9
1051,0.00290617,1899.6
1052,0.00276997,1901.4
1053,0.00321209,1903.2
1054,0.00257445,1905.0
1055,0.00287224,1906.8
1056,0.00276876,1908.5
1057,0.00222989,1910.3
1058,0.00300300,1912.1
1059,0.00312216,1913.9
1060,0.00240090,1915.7
1061,0.00245172,1917.5
1062,0.00233179,1919.3
1063,0.00261222,1921.1
1064,0.00282092,1922.8
1065,0.00308733,1924.6
1066,0.00251893,1926.4
1067,0.00259183,1928.2
1068,0.00227697,1930.0
1069,0.00331577,1931.7
1070,0.00223883,1933.5
1071,0.00245203,1935.3
1072,0.00272621,1937.1
1073,0.00217264,1938.9
1074,0.00216724,1940.7
1075,0.00247031,1942.5
1076,0.00233621,1944.2
1077,0.00241515,1946.0
1078,0.00247210,1947.8
1079,0.00244641,1949.6
1080,0.00296423,1951.4
1081,0.00233299,1953.2
1082,0.00259949,1955.0
1083,0.00215263,1956.8
1084,0.00274967,1958.6
1085,0.00247099,1960.4
1086,0.00253716,1962.2
1087,0.00258740,1964.0
1088,0.00263376,1965.8
1089,0.00392316,1967.5
1090,0.00237819,1969.3
1091,0.00248058,1971.1
1092,0.00235308,1972.9
1093,0.00230905,1974.7
1094,0.00223055,1976.5
1095,0.00210518,1978.3
1096,0.00265172,1980.1
1097,0.00342178,1981.9
1098,0.00245256,1983.7
1099,0.00235138,1985.5
1100,0.00218522,1987.3
1101,0.00226054,1989.1
1102,0.00303286,1990.9
1103,0.00287796,1992.7
1104,0.00247086,1994.6
1105,0.00264902,1996.4
1106,0.00242992,1998.2
1107,0.00261590,2000.0
1108,0.00242133,2001.8
1109,0.00241803,2003.7
